Brand,Price,Gender,향수이름(KOR),Name,Rate,Main Components,Winter,Spring,Summer,Fall,season,Day,Night,설명글,Top Notes,Middle Notes,Base Notes,Longetivity,Image,Skin type,Style,MBTI
Tom Ford,571000,unisex,일렉트릭 체리,Electric Cherry Tom Ford for women and men,3.55,"musky: 100%;, cherry: 78.3053%;, sweet: 66.0152%;, soft spicy: 54.8366%;, amber: 52.8916%;, white floral: 48.3817%;, powdery: 44.962%;",52.5836,100,95.1368,64.7416,spring,99.696,60.1824,톰 포드(Tom Ford)의 일렉트릭 체리(Electric Cherry)는 여성과 남성을 위한 플로럴 프루티 향수입니다. 일렉트릭 체리(Electric Cherry)는 2023년에 출시되었습니다.,"Cherry, Ginger",Jasmine,"Pink Pepper, Ambrettolide, Musk",moderate,https://fimgs.net/mdimg/perfume/375x500.78583.jpg,민감성,모던/미니멀,"ENFJ, ESFP, ESTJ, ESTP, ENTJ, INFP, INTP, ISFJ"
Tom Ford,414000,unisex,솔레이 네지,Soleil Neige Tom Ford for women and men,4.12,"white floral: 100%;, amber: 74.1687%;, citrus: 70.7882%;, vanilla: 63.4013%;, powdery: 56.6687%;, warm spicy: 45.0286%;, musky: 44.1356%;, fresh spicy: 44.1114%;",79.5485,85.923,67.4635,66.0027,spring,100,40.239,톰 포드(Tom Ford)의 솔레이 네지(Soleil Neige)는 여성과 남성을 위한 오리엔탈 플로럴 향수입니다. 솔레이 네지(Soleil Neige)는 2019년에 출시되었습니다. 조향사는 지보단(Givaudan)입니다.,"Bergamot, Carrot Seeds","White Flowers, Orange Blossom, Jasmine, Rose","Benzoin, Vanilla, Labdanum",moderate,https://fimgs.net/mdimg/perfume/375x500.56737.jpg,건성,"클래식, 로맨틱, 럭셔리","ESFP, ESFJ, INFP, ISTP"
Tom Ford,290000,여성,블랙 오키드,Black Orchid Tom Ford for women,3.91,"warm spicy: 100%;, earthy: 85.0913%;, woody: 83.7792%;, sweet: 76.2676%;, amber: 66.6601%;, patchouli: 64.2077%;, floral: 62.3147%;, chocolate: 62.2973%;, balsamic: 58.9497%;, powdery: 58.4903%;",95.874,23.9364,14.4013,79.4591,winter,29.543,100,톰 포드(Tom Ford)의 블랙 오키드(Black Orchid)는 여성을 위한 오리엔탈 플로럴 향수입니다. 블랙 오키드(Black Orchid)는 2006년에 출시되었습니다. 블랙 오키드(Black Orchid)는 데이비드 아펠(David Apel)과 피에르 네그린(Pierre Negrin)이 만들었습니다.,"Truffle, Gardenia, Black Currant, Ylang Ylang, Jasmine, Bergamot, Mandarin Orange, Lemon","Orchid, Spices, Gardenia, Fruity Notes, Ylang Ylang, Jasmine, Lotus","Mexican chocolate, Patchouli, Vanille, Incense, Amber, Sandalwood, Vetiver, White Musk",eternal,https://fimgs.net/mdimg/perfume/375x500.1018.jpg,복합성,"클래식, 로맨틱, 보헤미안, 럭셔리","ENFJ, ESFP, ESTJ, ESFJ, ENTP, ENTJ, INFJ, INTP, INTJ, ISFP, INFP, INTP, ISFJ, ISTP, ISTJ"
Tom Ford,571000,unisex,비터 피치,Bitter Peach Tom Ford for women and men,3.71,"woody: 100%;, warm spicy: 83.4712%;, vanilla: 75.4876%;, fruity: 75.4596%;, amber: 74.965%;, powdery: 69.9247%;, sweet: 69.3189%;, aromatic: 56.7853%;, balsamic: 55.8082%;, citrus: 54.7698%;",57.7423,81.9149,76.0047,100,fall,99.4681,60.2246,톰 포드(Tom Ford)의 비터 피치(Bitter Peach)는 여성과 남성을 위한 오리엔탈 바닐라 향수입니다. 비터 피치(Bitter Peach)는 2020년에 출시되었습니다.,"Peach, Blood Orange, Cardamom, Heliotrope","Rum, Cognac, Davana, Jasmine","Vanilla, Patchouli Leaf, Bean, Sandalwood, Benzoin, Cashmeran, Styrax, Labdanum, Vetiver",moderate,https://fimgs.net/mdimg/perfume/375x500.62707.jpg,복합성,"클래식, 로맨틱, 보헤미안, 럭셔리, 레트로/빈티지","ENFJ, ESFP, ESTJ, ESFJ, ENTP, ESTP, ENTJ, INFJ, INTP, INTJ, ISFP, INFP, INTP, ISFJ, ISTP, ISTJ"
Tom Ford,414000,unisex,네롤리 포르토피노,Neroli Portofino Tom Ford for women and men,3.95,"citrus: 100%;, white floral: 71.9861%;, aromatic: 51.702%;, fresh spicy: 51.7%;",6.03366,61.2575,100,12.0673,summer,89.5522,16.8307,톰 포드(Tom Ford)의 네롤리 포르토피노(Neroli Portofino)는 여성과 남성을 위한 시트러스 아로마틱 향수입니다. 네롤리 포르토피노(Neroli Portofino)는 2011년에 출시되었습니다. 조향사는 로드리고 플로레스 루(Rodrigo Flores-Roux)입니다.,"Bergamot, Mandarin Orange, Lemon, Bitter Orange, Lavender, Rosemary, Myrtle","Orange Flower, Neroli, Jasmine, Pitosporum","Amber, Angelica, Ambrette (Musk Mallow)",moderate,https://fimgs.net/mdimg/perfume/375x500.12192.jpg,민감성,"로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, ENTJ, ESFJ, ISFP, INFP, INTP, ISFJ"
Giorgio Armani,220000,unisex,베티베 디베,Vétiver d'Hiver (Vetiver Babylone) Giorgio Armani for men,4.25,"citrus: 100%;, aromatic: 71.7282%;, woody: 53.7698%;, earthy: 47.2231%;",14.2202,81.6514,97.7064,33.2569,summer,100,22.9358,조르지오 아르마니(Giorgio Armani)의 베티베 디베(Vétiver d'Hiver)는 남성용 우디 아로마틱 향수입니다. 베티베 디베(Vétiver d'Hiver)는 2008년에 출시되었습니다. 조향사는 알베르토 모리야스(Alberto Morillas)입니다.,"Bergamot, Lemon, Mandarin Orange","Pink Pepper, Cardamom, Coriander","Vetiver, Patchouli",moderate,https://fimgs.net/mdimg/perfume/375x500.2698.jpg,지성,"클래식, 보헤미안, 럭셔리","ENTP, ESTP, ENTJ, INTJ, ISTJ"
Giorgio Armani,220000,unisex,떼 울롱,Thé Yulong Giorgio Armani for women and men,4.21,"citrus: 100%;, green: 92.2602%;, white floral: 83.3483%;, aromatic: 71.7535%;, woody: 56.9207%;, earthy: 53.1278%;, fresh: 52.4185%;, floral: 49.2115%;, iris: 47.577%;, musky: 47.2687%;",16.3551,100,97.1963,33.8785,spring,94.6262,21.2617,조르지오 아르마니(Giorgio Armani)의 떼 울롱(Thé Yulong)은 여성과 남성을 위한 아로마 그린 향수입니다. 떼 울롱(Thé Yulong)은 2020년에 출시되었습니다. 조향사은 줄리 마세(Julie Massé)입니다.,"Mandarin Orange, Petitgrain, Cardamom","Green Tea, Black Tea, Orange Blossom, Jasmine","Vetiver, Ambrette (Musk Mallow), Iris",moderate,https://fimgs.net/mdimg/perfume/375x500.58907.jpg,민감성,"클래식, 모던/미니멀, 럭셔리","ENFP, ESFJ, ENFJ, ESFP, ESTJ, ENTP, ESTP, INTJ, ISTJ, INFP, INTP, ISFJ, ISFP"
Giorgio Armani,220000,unisex,사이프러스 판텔레리아,Cyprès Pantelleria Giorgio Armani for women and men,3.93,"woody: 100%;, aromatic: 98.4167%;, citrus: 76.3405%;, aquatic: 73.7662%;, earthy: 58.1907%;, fresh: 57.6758%;, fresh spicy: 55.7449%;, mossy: 53.1702%;, soft spicy: 45.0606%;, amber: 44.1598%;",8.10811,91.8919,100,24.3243,summer,90.991,18.9189,조르지오 아르마니(Giorgio Armani)의 사이프러스 판텔레리아(Cyprès Pantelleria)는 여성과 남성을 위한 쉬프레 향수입니다. 사이프러스 판텔레리아(Cyprès Pantelleria)는 2021년에 출시되었습니다. 조향사는 알베르토 모리야스(Alberto Morillas)입니다.,"Citron, Bergamot, Neroli, Mandarin Orange","Water Notes, Cypress, Clary Sage","Oakmoss, Vetiver, Amberwood, Patchouli",moderate,https://fimgs.net/mdimg/perfume/375x500.66244.jpg,복합성,"보헤미안, 럭셔리","ENTP, ESTP, ENTJ, INTJ, ISTJ, INFJ, INTP, ISFP, ISFJ"
Giorgio Armani,220000,unisex,오랑제리 베니스,Orangerie Venise Giorgio Armani for women and men,4.07,"citrus: 100%;, fresh: 53.584%;, aromatic: 52.2861%;, fresh spicy: 47.227%;, woody: 46.8169%;",11.5942,84.7826,100,27.5362,summer,93.4783,21.0145,조르지오 아르마니(Giorgio Armani)의 오랑제리 베니스(Orangerie Venise)는 여성과 남성을 위한 시트러스 아로마틱 향수입니다. 오랑제리 베니스(Orangerie Venise)는 2019년에 출시되었습니다. 조향사는 도미니크 로피옹(Dominique Ropion)입니다.,"Bitter Orange, Citruses, Bergamot",Neroli,"Ambroxan, Cedar, Moss",moderate,https://fimgs.net/mdimg/perfume/375x500.55756.jpg,민감성,"모던/미니멀, 스포티/캐주얼","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
Giorgio Armani,220000,여성,로즈 밀라노,Rose Milano Giorgio Armani for women,3.92,"rose: 100%;, citrus: 83.0835%;, fruity: 64.453%;, mossy: 62.8128%;, earthy: 62.5937%;, floral: 59.349%;, woody: 56.8335%;, patchouli: 54.0626%;, sweet: 52.9687%;, white floral: 52.6043%;",23.5294,100,81.1765,43.5294,spring,87.0588,24.7059,조르지오 아르마니(Giorgio Armani)의 로즈 밀라노(Rose Milano)는 여성을 위한 쉬프레 플로럴 향수입니다. 로즈 밀라노(Rose Milano)는 2020년에 출시되었습니다. 로즈 밀라노(Rose Milano)는 다프네 부기(Daphné Bugey)와 마리 살라마뉴(Marie Salamagne)가 제작했습니다.,"Pear, Bergamot, Lemon","Rose, Jasmine","Moss, Patchouli",moderate,https://fimgs.net/mdimg/perfume/375x500.58911.jpg,지성,"보헤미안, 레트로/빈티지","ENTJ, ISTJ"
Giorgio Armani,220000,여성,피브완 수저우,Pivoine Suzhou Giorgio Armani for women,4.1,"rose: 100%;, floral: 87.1942%;, fruity: 71.7805%;, sweet: 67.3608%;, fresh: 66.8941%;, musky: 64.8628%;, citrus: 52.0227%;, soft spicy: 48.3099%;, powdery: 45.2489%;",14.3725,100,75.3036,28.3401,spring,93.3198,19.8381,조르지오 아르마니(Giorgio Armani)의 피브완 수저우(Pivoine Suzhou)는 여성을 위한 쉬프레 플로럴 향수입니다. 피브완 수저우(Pivoine Suzhou)는 2014년에 출시되었습니다. 피브완 수저우(Pivoine Suzhou)는 세실 마통(Cecile Matton)과 줄리 마세(Julie Massé)가 만들었습니다.,"Raspberry, Pink Pepper, Mandarin Orange","Peony, Rose","Musk, Amber, Patchouli",moderate,https://fimgs.net/mdimg/perfume/375x500.29301.jpg,"지성, 건성","클래식, 로맨틱, 보헤미안, 럭셔리","ENFJ, ESFP, ESTJ, ENTJ, ESFJ, ISFP, ISTJ, INFP, INTP, ISFJ"
Giorgio Armani,220000,여성,쟈스민 쿠사모노,Jasmin Kusamono Giorgio Armani for women,3.98,"white floral: 100%;, fresh: 50.5294%;",10.1911,100,85.3503,26.1146,spring,87.2611,19.7452,조르지오 아르마니(Giorgio Armani)의 쟈스민 쿠사모노(Jasmin Kusamono)는 여성을 위한 플로럴 아쿠아틱 향수입니다. 쟈스민 쿠사모노(Jasmin Kusamono)는 2020년에 출시되었습니다. 조향사는 도미니크 로피옹(Dominique Ropion)입니다.,"Nashi Pear, Pink Pepper","Lily of the Valley, Jasmine Sambac, Orange Blossom","Cedar, Sandalwood",moderate,https://fimgs.net/mdimg/perfume/375x500.58909.jpg,지성,"클래식, 모던/미니멀, 보헤미안, 럭셔리","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
Giorgio Armani,220000,unisex,상탈 단 샤,Santal Dan Sha Giorgio Armani for women and men,4.06,"woody: 100%;, warm spicy: 75.6337%;, aromatic: 73.8168%;, powdery: 66.5496%;, balsamic: 52.6244%;, fresh spicy: 52.5494%;, citrus: 51.4273%;, ozonic: 48.7825%;, amber: 47.0992%;, musky: 47.0992%;",74.0157,83.4646,64.5669,100,fall,87.4016,66.9291,조르지오 아르마니(Giorgio Armani)의 상탈 단 샤(Santal Dan Sha)는 여성과 남성을 위한 우디 향수입니다. 상탈 단 샤(Santal Dan Sha)는 2022년에 출시되었습니다. 조향사는 파브리스 펠레그린(Fabrice Pellegrin)입니다.,"Cardamom, Leaf, Bergamot","elemi, Olibanum, Musk","Sandalwood, Cedar, Dreamwood",moderate,https://fimgs.net/mdimg/perfume/375x500.78477.jpg,지성,"클래식, 모던/미니멀, 보헤미안, 럭셔리","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
Giorgio Armani,220000,unisex,휘그 에덴,Figuier Eden Giorgio Armani for women and men,4.22,"green: 100%;, fruity: 86.2747%;, citrus: 75.4763%;, fresh: 70.8047%;, sweet: 70.7841%;, woody: 57.8491%;, iris: 57.3407%;, powdery: 51.3502%;, soft spicy: 48.5341%;, fresh spicy: 47.5721%;",12.2195,90.0249,99.5012,32.6683,summer,100,25.6858,조르지오 아르마니(Giorgio Armani)의 휘그 에덴(Figuier Eden)은 여성과 남성을 위한 아로마 프루티 향수입니다. 휘그 에덴(Figuier Eden)은 2012년에 출시되었습니다. 조향사는 크리스틴 나겔(Christine Nagel)입니다.,"Bergamot, Pink Pepper, Mandarin Orange","Fig, Tea, Grass","Iris, Amber",moderate,https://fimgs.net/mdimg/perfume/375x500.14878.jpg,복합성,"클래식, 모던/미니멀, 로맨틱, 럭셔리","ENFP, ENFJ, ENTP, ENTJ, ESFJ, INFP, ISFP"
By Kilian,350000,unisex,엔젤스 쉐어,Angels' Share By Kilian for women and men,4.38,"woody: 100%;, warm spicy: 98.6057%;, sweet: 89.0958%;, vanilla: 81.5434%;, cinnamon: 77.2365%;, amber: 51.1294%;, powdery: 48.1449%;",100,21.1142,12.5034,90.3714,winter,35.9697,82.2834,킬리안(By Kilian)의 엔젤스 쉐어(Angels' Share)는 여성과 남성을 위한 오리엔탈 바닐라 향수입니다. 엔젤스 쉐어(Angels' Share)는 2020년에 출시되었습니다. 조향사는 베노이스트 라푸자(Benoist Lapouza)입니다. ,Cognac,"Cinnamon, Tonka Bean, Oak, Hedione","Vanilla, Praline, Sandalwood, Almond",long lasting,https://fimgs.net/mdimg/perfume/375x500.62615.jpg,건성,"로맨틱, 럭셔리, 레트로/빈티지","ENTP, ESFP, ESFJ, INFJ, INTP, INTJ, ISFP, ISFJ"
By Kilian,398000,unisex,문라이트 인 헤븐,Moonlight in Heaven By Kilian for women and men,4,"sweet: 100%;, citrus: 95.7377%;, tropical: 90.1258%;, aromatic: 76.5997%;, coconut: 70.2444%;, fruity: 68.7633%;, vanilla: 58.9117%;, woody: 58.711%;, lactonic: 56.3769%;, earthy: 50.5299%;",18.913,79.2754,100,37.029,summer,88.6232,42.8986,킬리안(By Kilian)의 문라이트 인 헤븐(Moonlight in Heaven)은 여성과 남성을 위한 플로럴 프루티 향수입니다. 문라이트 인 헤븐(Moonlight in Heaven)은 2016년에 출시되었습니다. 조향사는 칼리스 베커(Calice Becker)입니다..,"Grapefruit, Lemon, Pink Pepper, Green Notes, Peach, Clove","Mango, Coconut, Rice, Tuberose, Lactones, Orris","Vetiver, Bean, Musk, Vanilla, Heliotrope",moderate,https://fimgs.net/mdimg/perfume/375x500.35973.jpg,복합성,"로맨틱, 럭셔리","ENFP, ENFJ, ESFP, ESFJ, ENTP, ESTP, INTJ, ISTJ, INFP, ISTP, ISFP"
By Kilian,398000,여성,굿 걸 곤 배드,Good Girl Gone Bad By Kilian for women,3.81,"floral: 100%;, white floral: 94.5326%;, fruity: 79.8434%;, tuberose: 75.3708%;, yellow floral: 56.2276%;, green: 51.9853%;, rose: 51.2807%;, soft spicy: 50.424%;, amber: 49.8985%;, woody: 49.0612%;",35.2486,100,75.3591,56.1878,spring,98.7845,42.5967,킬리안(By Kilian)의 굿 걸 곤 배드(Good Girl Gone Bad)은 여성을 위한 플로럴 프루티 향수입니다. 굿 걸 곤 배드(Good Girl Gone Bad)는 2012년에 출시되었습니다. 조향사는 알베르토 모리야스(Alberto Morillas)입니다. ,"Osmanthus, Peach, Neroli, Bergamot, Cinnamon, Mandarin","Tuberose, Jasmine, Narcissus, Rose","Amber, Cedar, Vetiver, Sandalwood, Patchouli",moderate,https://fimgs.net/mdimg/perfume/375x500.15924.jpg,지성,"클래식, 보헤미안, 럭셔리, 레트로/빈티지","ENTP, ENFJ, ENTJ, ESFJ, INFJ, INTP, INTJ, ISFP, ISFJ, ISTJ, INFP, ISTP"
By Kilian,398000,남성,스트레이트 투 헤븐,Straight to Heaven By Kilian for men,4.07,"woody: 100%;, patchouli: 62.9822%;, rum: 54.2952%;, warm spicy: 52.5816%;, powdery: 50.3038%;, fresh spicy: 47.0277%;, fruity: 44.6783%;",87.393,59.6109,26.3813,100,fall,64.2802,91.1284,킬리안(By Kilian)의 스트레이트 투 헤븐(Straight to Heaven)은 남성용 우디 스파이시 향수입니다. 스트레이트 투 헤븐(Straight to Heaven)은 2007년에 출시되었습니다. 조향사는 시도니 랑세르(Sidonie Lancesseur)입니다.,"Rum, Dried Fruits","Patchouli, Nutmeg, Jasmine, Hedione","Cedar, Musk, Amber, Vanilla, Wood, Leather, Tonka",moderate,https://fimgs.net/mdimg/perfume/375x500.4323.jpg,건성,"클래식, 럭셔리","ENFJ, ESFP, ENTJ, ESFJ, ESTJ, ENTP, ESTP, ISTP
, INFJ, INTP, INTJ, ISFP, INFP, INTP, ISFJ, ISTP"
By Kilian,398000,여성,플라워 오브 이모탈리티,Flower of Immortality By Kilian for women and men,4.21,"fruity: 100%;, powdery: 76.9752%;, iris: 60.1454%;, sweet: 58.9295%;, rose: 56.1954%;, floral: 49.6831%;, violet: 45.0727%;, vanilla: 44.1997%;",32.696,99.6176,85.4685,50.0956,spring,100,30.0191,킬리안(By Kilian)의 플라워 오브 이모탈리티(Flower of Immortality)는 여성과 남성을 위한 플로럴 프루티 향수입니다. 플라워 오브 이모탈리티(Flower of Immortality)은 2013년에 출시되었습니다. 조향사는 칼리스 베커(Calice Becker)입니다.,"Peach, Peach Blossom, Nectarine, Coconut","Iris, Rose, Black Currant, Freesia","Bean, Carrot Seeds, Vanilla, Musk",long lasting,https://fimgs.net/mdimg/perfume/375x500.17597.jpg,민감성,모던/미니멀,"ENFJ, ESFP, ESTJ, ESFJ, INFP, INTP, ISFJ, ISTP"
By Kilian,455000,여성,어 키스 프롬 어 로즈,A Kiss from a Rose By Kilian for women,3.93,"green: 100%;, rose: 78.4303%;, woody: 68.9611%;, white floral: 66.8647%;, fruity: 65.4194%;, musky: 61.805%;, floral: 60.7568%;, earthy: 54.7934%;, powdery: 45.9027%;",31.8182,100,82.9545,43.1818,spring,79.5455,36.3636,킬리안(By Kilian)의 어 키스 프롬 어 로즈(A Kiss from a Rose)는 여성을 위한 플로럴 향수입니다. 어 키스 프롬 어 로즈(A Kiss from a Rose)는 2021년에 출시되었습니다. 조향사는 알베르토 모리야스(Alberto Morillas)입니다.,"Green Notes, Black Currant","Rose, Jasmine","Nagarmotha, White Musk",moderate,https://fimgs.net/mdimg/perfume/375x500.66726.jpg,민감성,"모던/미니멀, 보헤미안","ENFJ, ESFP, ESTJ, INFP, INTP, ISFJ, ISTP"
By Kilian,398000,여성,플레잉 위드 더 데빌,Playing With The Devil By Kilian for women,3.97,"fruity: 100%;, warm spicy: 59.0051%;, woody: 57.509%;, citrus: 49.8138%;, fresh spicy: 48.6245%;, fresh: 45.6686%;",37.7246,93.2136,74.6507,62.2754,spring,100,51.6966,킬리안(By Kilian)의 플레잉 위드 더 데빌(Playing With The Devil)은 여성을 위한 오리엔탈 플로럴 향수입니다. 플레잉 위드 더 데빌(Playing With The Devil)은 2013년에 출시되었습니다. 조향사는 칼리스 베커(Calice Becker)입니다.,"Black Currant, Peach, Litchi, Orange","Pimento, Pepper, Rose, Jasmine","Vanila, Sandalwood, Patchouli, Cedar, Benzoin, Bean",moderate,https://fimgs.net/mdimg/perfume/375x500.18931.jpg,복합성,"클래식, 로맨틱, 보헤미안, 럭셔리","ENTP, ESFP, ESFJ, ENTJ, ISTJ, INFJ, INTP, INTJ, ISFP, ISFJ, INFP, ISTP"
By Kilian,398000,unisex,코롱 쉴드 오브 프로텍션,"Kologne, Shield of protection By Kilian for women and men",3.86,"citrus: 100%;, aromatic: 81.2516%;, woody: 73.6825%;, fresh spicy: 69.1939%;, green: 63.6519%;",14.9701,86.2275,100,25.7485,summer,88.6228,22.7545,"킬리안(By Kilian)의 코롱 쉴드 오브 프로텍션(Kologne, Shield of protection)은 여성과 남성을 위한 시트러스 아로마틱 향수입니다. 코롱 쉴드 오브 프로텍션(Kologne, Shield of protection)는 2022년에 출시되었습니다. 조향사는 칼리스 베커(Calice Becker)입니다.","Mandarin, Bitter Orange, Mint, Lime, Eucalyptus","Rosemary, Petitgrain, Neroli, Galbanum, Ginger","Cedar, Wood, Musk",moderate,https://fimgs.net/mdimg/perfume/375x500.73317.jpg,지성,"모던/미니멀, 스포티/캐주얼","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
By Kilian,398000,unisex,보드카 온 더 락스,Vodka on the Rocks By Kilian for women and men,3.84,"aromatic: 100%;, amber: 76.2197%;, aldehydic: 72.5944%;, fresh: 69.3684%;, warm spicy: 66.6133%;, vodka: 62.4445%;, green: 58.8735%;, musky: 57.7316%;, mossy: 56.1004%;, soft spicy: 55.9371%;",37.7473,94.825,100,66.9711,summer,95.4338,59.2085,킬리안(By Kilian)의 보드카 온 더 락스(Vodka on the Rocks)눈 여성과 남성을 위한 아로마 향수입니다. 보드카 온 더 락스(Vodka on the Rocks)는 2014년에 출시되었습니다. 조향사는 Sidonie Lancesseur입니다.,"Coriander, Aldehydes, Cardamon","Rhubarb, Lily of the Valley, Rose","Ambroxan, oak moss, Sandalwood",moderate,https://fimgs.net/mdimg/perfume/375x500.23899.jpg,지성,"클래식, 모던/미니멀, 럭셔리","ENTP, INFJ, INTP, INTJ, ISFP, ISFJ"
By Kilian,278000,여성,우먼 인 골드,Woman in Gold By Kilian for women,3.98,"vanilla: 100%;, citrus: 82.7115%;, rose: 74.5595%;, woody: 67.7886%;, fresh spicy: 65.586%;, aromatic: 63.1495%;, warm spicy: 61.6912%;, floral: 60.4472%;, oud: 54.9614%;, sweet: 53.1464%;",82.4468,71.8085,40.6028,100,fall,84.7518,76.0638,킬리안(By Kilian)의 우먼 인 골드(Woman in Gold)는 여성을 위한 시프레 플로럴 향수입니다. 우먼 인 골드(Woman in Gold)는 2017년에 출시되었습니다. 조향사는 칼리스 베커(Calice Becker)입니다.,"Bergamot, Mandarin Orange, Aldehydes","Vanilla, Rose, Geranium, Freesia, Marshmallow","Vanilla, Akigalawood, Bean, Patchouli, Musk",long lasting,https://fimgs.net/mdimg/perfume/375x500.46469.jpg,"건성, 복합성","로맨틱, 보헤미안, 럭셔리","ENTP, ESFP, ESFJ, ENTJ, ISTJ, INFJ, INTP, INTJ, ISFP, ISFJ, INFP, ISTP"
Le Labo,310000,unisex,네롤리 36,Neroli 36 Le Labo for women and men,3.69,"white floral: 100%;, citrus: 66.3494%;, aldehydic: 64.8433%;, musky: 58.035%;, sweet: 53.4901%;, fresh: 52.689%;, soapy: 50.9565%;, vanilla: 48.1443%;, powdery: 47.4129%;, animalic: 44.2612%;",9.85401,89.4161,97.0803,27.3723,summer,100,21.1679,르 라보(Le Labo)의 네롤리 36(Neroli 36)은 여성과 남성을 위한 오리엔탈 플로럴 향수입니다. 네롤리 36(Neroli 36)은 2006년에 출시되었습니다. 조향사는 Daphné Bugey입니다.,"Orange Blossom, Aldehydes, Mandarin Orange","Jasmine, Rose","Musk, Vanilla, Bean",moderate,https://fimgs.net/mdimg/perfume/375x500.6330.jpg,"민감성, 복합성","클래식, 로맨틱, 럭셔리","ENFJ, ESFJ, ESFP, ESTJ, INFP, INTP, ISFJ, ISTP"
Le Labo,310000,unisex,라방드 31,Lavande 31 Le Labo for women and men,3.88,"citrus: 100%;, musky: 87.247%;, lavender: 86.1133%;, aromatic: 82.7973%;, fresh spicy: 78.858%;, powdery: 65.2835%;, amber: 63.158%;, white floral: 59.7571%;, floral: 53.5505%;, vanilla: 51.8216%;",36.1446,100,84.9398,69.2771,spring,95.1807,35.5422,르 라보(Le Labo)의 라방드 31(Lavande 31)는 여성과 남성을 위한 아로마틱 푸제르 향수입니다. 라방드 31(Lavande 31)은 2023년에 출시되었습니다. 조향사는 Daphné Bugey입니다.,"Neroli, Bergamot",Lavender,"Musk, Tonka, Amber",moderate,https://fimgs.net/mdimg/perfume/375x500.84249.jpg,"지성, 복합성","클래식, 로맨틱, 럭셔리","ENFJ, ESFP, ESTJ, ENTJ, ESFJ, ISFP, INFP, INTP, ISFJ, ISTP"
Le Labo,310000,unisex,로즈 31,Rose 31 Le Labo for women and men,4.13,"woody: 100%;, rose: 75.3724%;, fresh spicy: 57.8241%;, aromatic: 54.9029%;, amber: 54.3246%;, musky: 54.0367%;, earthy: 47.3946%;, powdery: 46.8584%;, oud: 45.3393%;",51.1041,93.0599,58.9905,90.4311,spring,100,67.7182,르 라보(Le Labo)의 로즈 31(Rose 31)는 여성과 남성을 위한 플로럴 우디 머스크 향수입니다. 로즈 31(Rose 31)은 2006년에 출시되었습니다. 조향사는 Daphné Bugey입니다.,"Rose, Cumin","Rose, Vetiver, Cedar","Musk, Wood, Agarwood (Oud), Olibanum, Labdanum",moderate,https://fimgs.net/mdimg/perfume/375x500.3678.jpg,복합성,"클래식, 럭셔리, 레트로/빈티지","ENFJ, ESFP, ESTJ, ENTP, INFJ, INTP, INTJ, ISFP, INFP, INTP, ISFJ"
Le Labo,310000,unisex,어나더 13,Another 13 Le Labo for women and men,4.03,"musky: 100%;, amber: 80.6838%;, woody: 65.2975%;, animalic: 51.3466%;, fruity: 46.4169%;, floral: 45.5547%;, powdery: 44.9222%;",68.6916,95.5607,82.9439,88.4346,spring,100,60.222,르 라보(Le Labo)의 어나더 13(Another 13)은 여성과 남성을 위한 오리엔탈 우디 향수입니다. 2010년에 어나더 13(Another 13)이 출시되었습니다. 조향사는 나탈리 로슨(Nathalie Lorson)입니다.,"Pear, Apple, Citruses","Ambrette (Musk Mallow), Moss, Jasmine","Iso E Super, Cetalox, Ambrettolide, Helvetolide",long lasting,https://fimgs.net/mdimg/perfume/375x500.10131.jpg,민감성,"모던/미니멀, 스포티/캐주얼","INFP, ISTP"
Le Labo,310000,unisex,떼 누아 29,The Noir 29 Le Labo for women and men,4.2,"woody: 100%;, fresh spicy: 83.4703%;, sweet: 73.5235%;, aromatic: 72.255%;, fruity: 67.7107%;, tobacco: 65.2807%;, green: 62.466%;, citrus: 51.7113%;, powdery: 48.1392%;, musky: 47.6719%;",72.8589,71.2217,37.5945,100,fall,78.2116,74.3073,르 라보(Le Labo)의 떼 누아 29(The Noir 29)는 여성과 남성을 위한 아로마 향수입니다. 떼 누아 29(The Noir 29)는 2015년에 출시되었습니다. 조향사은 프랭크 뵐클(Frank Voelkl)입니다.,"Fig, Bay Leaf, Bergamot","Cedar, Vetiver, Musk","Tobacco, Hay",long lasting,https://fimgs.net/mdimg/perfume/375x500.31872.jpg,지성,"클래식, 보헤미안, 럭셔리, 레트로/빈티지","INFP, ISTP"
Le Labo,310000,unisex,패출리 24,Patchouli 24 Le Labo for women and men,3.84,"leather: 100%;, woody: 87.6694%;, smoky: 86.0001%;, amber: 71.38%;, vanilla: 67.9216%;, patchouli: 65.6557%;, balsamic: 58.7989%;, warm spicy: 51.9661%;, earthy: 44.2623%;",97.7376,22.8507,17.1946,100,fall,49.3213,82.5792,르 라보(Le Labo)의 패출리 24(Patchouli 24)는 여성과 남성을 위한 우디 쉬프레 향수입니다. 패출리 24(Patchouli 24)는 2006년에 출시되었습니다. 조향사은 아닉 메나르도(Annick Menardo)입니다.,Patchouli,"Birch, Styrax",Vanilla,long lasting,https://fimgs.net/mdimg/perfume/375x500.6332.jpg,건성,"클래식, 로맨틱, 럭셔리","ESFP, ESFJ"
